ip_address,minute,requests_per_min,unique_endpoints,error_rate,avg_response_size,burst_rate,login_attempts,protocol_http,same_endpoint_ratio,attack_type,label
192.168.3.77,2026-04-02 08:36,33,15,0.053,805,2,1,1,0.036,Normal,0
192.168.6.5,2026-04-02 08:21,165,78,0.374,507,29,3,0,0.031,Scanning,1
192.168.7.253,2026-04-02 08:38,169,2,0.869,168,60,79,1,0.933,BruteForce,1
192.168.8.135,2026-04-02 08:53,31,14,0.041,1377,2,0,1,0.292,Normal,0
192.168.7.182,2026-04-02 08:56,141,78,0.241,406,27,5,1,0.097,Scanning,1
192.168.7.169,2026-04-02 08:42,13,6,0.027,1426,6,0,1,0.066,Normal,0
192.168.6.238,2026-04-02 08:55,56,8,0.07,868,6,1,1,0.082,Normal,0
192.168.2.33,2026-04-02 08:36,132,61,0.246,1421,30,0,1,0.093,Scanning,1
192.168.9.120,2026-04-02 08:13,10,15,0.058,459,1,0,1,0.221,Normal,0
192.168.7.119,2026-04-02 08:16,6,10,0.003,1062,2,0,1,0.185,Normal,0
192.168.2.189,2026-04-02 08:26,59,5,0.08,1049,7,0,1,0.1,Normal,0
192.168.5.112,2026-04-02 08:17,15,9,0.0,739,9,0,1,0.152,Normal,0
192.168.6.224,2026-04-02 08:00,26,14,0.01,1135,7,2,1,0.251,Normal,0
192.168.2.167,2026-04-02 08:19,17,7,0.05,1366,1,2,1,0.254,Normal,0
192.168.6.150,2026-04-02 08:03,1148,1,0.085,321,80,0,1,0.751,DDoS,1
192.168.8.203,2026-04-02 08:56,54,8,0.035,1379,2,1,1,0.04,Normal,0
192.168.2.85,2026-04-02 08:46,44,6,0.056,895,4,1,1,0.005,Normal,0
192.168.5.113,2026-04-02 08:15,175,66,0.181,701,10,1,1,0.104,Scanning,1
192.168.1.63,2026-04-02 08:29,466,1,0.114,128,104,0,1,0.727,DDoS,1
192.168.9.54,2026-04-02 08:05,12,7,0.072,490,1,0,1,0.21,Normal,0
192.168.4.13,2026-04-02 08:32,57,2,0.014,861,7,0,1,0.051,Normal,0
192.168.3.86,2026-04-02 08:45,27,12,0.047,1304,3,0,1,0.103,Normal,0
192.168.3.83,2026-04-02 08:11,50,6,0.029,747,9,2,1,0.245,Normal,0
192.168.7.129,2026-04-02 08:20,17,7,0.075,928,3,2,1,0.202,Normal,0
192.168.1.182,2026-04-02 08:58,52,14,0.001,1270,2,2,1,0.002,Normal,0
192.168.10.242,2026-04-02 08:58,42,4,0.017,1478,10,1,1,0.253,Normal,0
192.168.1.100,2026-04-02 08:30,639,4,0.165,219,137,0,1,0.927,DDoS,1
192.168.10.200,2026-04-02 08:27,20,5,0.081,1088,8,1,1,0.098,Normal,0
192.168.10.24,2026-04-02 08:30,8,11,0.066,644,10,2,1,0.037,Normal,0
192.168.7.17,2026-04-02 08:14,11,12,0.006,306,5,1,1,0.121,Normal,0
192.168.8.132,2026-04-02 08:54,96,36,0.308,1939,16,5,1,0.175,Scanning,1
192.168.3.183,2026-04-02 08:10,593,4,0.138,311,189,0,1,0.959,DDoS,1
192.168.8.8,2026-04-02 08:06,1175,1,0.068,225,184,0,1,0.792,DDoS,1
192.168.3.228,2026-04-02 08:34,168,3,0.456,460,53,118,1,0.824,BruteForce,1
192.168.1.170,2026-04-02 08:43,59,2,0.046,1257,9,2,1,0.174,Normal,0
192.168.4.112,2026-04-02 08:49,40,6,0.097,422,1,0,1,0.057,Normal,0
192.168.9.101,2026-04-02 08:15,34,11,0.039,487,6,2,1,0.088,Normal,0
192.168.4.180,2026-04-02 08:42,688,1,0.068,375,128,0,1,0.735,DDoS,1
192.168.9.37,2026-04-02 08:38,727,2,0.088,142,161,0,1,0.943,DDoS,1
192.168.10.154,2026-04-02 08:18,44,4,0.095,441,3,0,1,0.29,Normal,0
192.168.8.158,2026-04-02 08:42,921,4,0.278,365,190,0,1,0.765,DDoS,1
192.168.5.122,2026-04-02 08:23,52,14,0.092,678,7,2,1,0.212,Normal,0
192.168.8.103,2026-04-02 08:40,59,1,0.543,412,39,30,1,0.805,BruteForce,1
192.168.10.69,2026-04-02 08:35,137,1,0.43,307,25,149,1,0.847,BruteForce,1
192.168.9.230,2026-04-02 08:31,26,9,0.078,1047,1,2,1,0.09,Normal,0
192.168.1.13,2026-04-02 08:14,745,1,0.147,372,191,0,1,0.853,DDoS,1
192.168.1.37,2026-04-02 08:11,26,14,0.029,1111,7,0,1,0.206,Normal,0
192.168.8.158,2026-04-02 08:21,5,14,0.086,286,8,1,1,0.186,Normal,0
192.168.4.222,2026-04-02 08:17,17,10,0.096,1372,2,1,1,0.121,Normal,0
192.168.1.216,2026-04-02 08:38,161,2,0.798,523,58,53,1,0.969,BruteForce,1
192.168.5.50,2026-04-02 08:26,12,4,0.067,1361,1,2,1,0.138,Normal,0
192.168.9.46,2026-04-02 08:55,7,15,0.069,1200,1,0,1,0.06,Normal,0
192.168.10.204,2026-04-02 08:04,10,7,0.043,1175,2,2,1,0.115,Normal,0
192.168.3.242,2026-04-02 08:27,40,7,0.092,443,10,1,1,0.033,Normal,0
192.168.4.58,2026-04-02 08:51,6,12,0.019,872,5,0,1,0.29,Normal,0
192.168.8.170,2026-04-02 08:41,599,3,0.191,192,106,0,1,0.785,DDoS,1
192.168.10.144,2026-04-02 08:24,38,14,0.039,740,10,1,1,0.191,Normal,0
192.168.1.22,2026-04-02 08:21,25,4,0.076,1399,2,0,1,0.206,Normal,0
192.168.5.49,2026-04-02 08:48,7,6,0.021,852,1,0,1,0.069,Normal,0
192.168.6.183,2026-04-02 08:54,52,10,0.063,611,4,2,1,0.214,Normal,0
192.168.6.136,2026-04-02 08:04,18,6,0.089,779,6,1,1,0.294,Normal,0
192.168.2.145,2026-04-02 08:07,742,4,0.202,347,165,0,1,0.74,DDoS,1
192.168.4.89,2026-04-02 08:23,25,4,0.064,381,6,1,1,0.003,Normal,0
192.168.7.92,2026-04-02 08:54,172,67,0.128,1569,27,5,0,0.199,Scanning,1
192.168.6.209,2026-04-02 08:15,13,12,0.07,1278,2,2,1,0.201,Normal,0
192.168.10.227,2026-04-02 08:35,36,5,0.073,1163,10,0,1,0.05,Normal,0
192.168.6.139,2026-04-02 08:45,33,2,0.013,1164,1,0,1,0.115,Normal,0
192.168.9.198,2026-04-02 08:25,30,5,0.018,285,7,0,1,0.223,Normal,0
192.168.10.189,2026-04-02 08:07,39,5,0.003,1446,5,2,1,0.021,Normal,0
192.168.2.41,2026-04-02 08:02,41,3,0.082,655,6,2,1,0.014,Normal,0
192.168.1.25,2026-04-02 08:52,16,10,0.091,1474,8,2,1,0.092,Normal,0
192.168.9.60,2026-04-02 08:50,847,3,0.215,128,200,0,1,0.874,DDoS,1
192.168.5.169,2026-04-02 08:35,55,5,0.081,500,2,1,1,0.217,Normal,0
192.168.7.181,2026-04-02 08:42,56,8,0.093,1019,3,0,1,0.083,Normal,0
192.168.9.46,2026-04-02 08:44,42,11,0.046,1355,7,2,1,0.192,Normal,0
192.168.5.76,2026-04-02 08:29,36,2,0.079,491,10,1,1,0.015,Normal,0
192.168.1.71,2026-04-02 08:15,42,70,0.161,914,27,0,0,0.168,Scanning,1
192.168.7.197,2026-04-02 08:03,304,3,0.136,145,183,0,1,0.939,DDoS,1
192.168.1.86,2026-04-02 08:13,179,1,0.669,183,22,110,1,0.921,BruteForce,1
192.168.10.149,2026-04-02 08:00,47,9,0.087,1114,9,1,1,0.104,Normal,0
192.168.4.119,2026-04-02 08:12,13,8,0.096,702,3,2,1,0.277,Normal,0
192.168.6.145,2026-04-02 08:48,1077,4,0.111,326,117,0,1,0.762,DDoS,1
192.168.5.85,2026-04-02 08:18,932,1,0.102,358,94,0,1,0.884,DDoS,1
192.168.8.77,2026-04-02 08:04,132,3,0.783,406,48,40,1,0.889,BruteForce,1
192.168.7.231,2026-04-02 08:01,200,1,0.816,576,34,115,1,0.988,BruteForce,1
192.168.5.164,2026-04-02 08:14,32,13,0.025,818,4,1,1,0.256,Normal,1
192.168.5.198,2026-04-02 08:00,39,11,0.077,1206,10,2,1,0.245,Normal,0
192.168.5.37,2026-04-02 08:34,21,9,0.093,619,2,2,1,0.223,Normal,0
192.168.2.230,2026-04-02 08:03,35,7,0.071,1311,1,0,1,0.182,Normal,0
192.168.10.165,2026-04-02 08:04,45,11,0.032,1484,6,0,1,0.132,Normal,0
192.168.1.41,2026-04-02 08:12,38,13,0.025,449,4,2,1,0.009,Normal,0
192.168.3.221,2026-04-02 08:56,55,2,0.037,204,7,2,1,0.043,Normal,0
192.168.7.103,2026-04-02 08:31,34,6,0.084,1179,7,2,1,0.266,Normal,0
192.168.9.73,2026-04-02 08:39,75,47,0.258,1041,13,3,1,0.038,Scanning,1
192.168.4.172,2026-04-02 08:24,51,2,0.604,315,41,104,1,0.733,BruteForce,1
192.168.1.22,2026-04-02 08:17,35,12,0.036,1486,1,1,1,0.185,Normal,0
192.168.10.63,2026-04-02 08:29,58,13,0.094,729,5,2,1,0.135,Normal,0
192.168.10.7,2026-04-02 08:23,62,2,0.678,309,39,81,1,0.772,BruteForce,1
192.168.7.5,2026-04-02 08:51,780,3,0.23,151,85,0,1,0.811,DDoS,1
192.168.2.152,2026-04-02 08:17,13,9,0.049,1329,6,0,1,0.187,Normal,0
192.168.9.72,2026-04-02 08:11,57,11,0.068,443,3,0,1,0.118,Normal,0
192.168.1.99,2026-04-02 08:36,93,1,0.408,405,60,55,1,0.608,BruteForce,1
192.168.3.142,2026-04-02 08:09,84,70,0.317,519,17,2,0,0.094,Scanning,1
192.168.7.213,2026-04-02 08:41,1009,2,0.179,400,96,0,1,0.789,DDoS,1
192.168.5.212,2026-04-02 08:07,10,2,0.028,1448,7,1,1,0.006,Normal,0
192.168.7.60,2026-04-02 08:02,59,14,0.041,851,8,2,1,0.274,Normal,0
192.168.7.59,2026-04-02 08:49,115,3,0.585,455,38,30,1,0.68,BruteForce,1
192.168.3.191,2026-04-02 08:23,355,3,0.112,332,161,0,1,0.901,DDoS,1
192.168.1.178,2026-04-02 08:11,18,8,0.057,552,5,2,1,0.204,Normal,0
192.168.10.240,2026-04-02 08:22,839,3,0.209,160,142,0,1,0.865,DDoS,1
192.168.9.19,2026-04-02 08:27,23,12,0.007,401,4,2,1,0.174,Normal,0
192.168.6.46,2026-04-02 08:51,40,11,0.016,1092,7,1,1,0.254,Normal,0
192.168.3.222,2026-04-02 08:05,15,11,0.079,959,3,0,1,0.148,Normal,0
192.168.5.158,2026-04-02 08:45,46,30,0.377,848,19,2,0,0.189,Scanning,1
192.168.9.22,2026-04-02 08:36,17,11,0.054,308,10,2,1,0.057,Normal,0
192.168.6.161,2026-04-02 08:16,34,13,0.063,1484,2,1,1,0.268,Normal,0
192.168.5.65,2026-04-02 08:48,175,76,0.348,988,19,4,1,0.156,Scanning,1
192.168.10.105,2026-04-02 08:40,18,4,0.018,360,8,1,1,0.238,Normal,0
192.168.10.144,2026-04-02 08:19,446,1,0.054,202,126,0,1,0.892,DDoS,1
192.168.10.119,2026-04-02 08:56,25,10,0.01,1111,3,1,1,0.287,Normal,0
192.168.4.194,2026-04-02 08:00,18,3,0.018,1099,10,1,1,0.206,Normal,0
192.168.10.249,2026-04-02 08:10,44,11,0.025,926,3,2,1,0.096,Normal,0
192.168.9.173,2026-04-02 08:14,51,14,0.058,885,3,0,1,0.037,Normal,0
192.168.10.190,2026-04-02 08:07,627,4,0.272,213,187,0,1,0.908,DDoS,1
192.168.9.124,2026-04-02 08:02,21,6,0.058,1015,3,2,1,0.036,Normal,0
192.168.10.78,2026-04-02 08:32,152,66,0.341,539,27,0,1,0.077,Scanning,1
192.168.4.19,2026-04-02 08:44,45,13,0.027,1496,4,2,1,0.112,Normal,0
192.168.9.44,2026-04-02 08:35,106,40,0.322,456,10,5,0,0.028,Scanning,1
192.168.3.231,2026-04-02 08:31,114,3,0.613,241,57,106,1,0.951,BruteForce,1
192.168.7.207,2026-04-02 08:18,16,3,0.092,1273,3,0,1,0.058,Normal,0
192.168.3.4,2026-04-02 08:48,16,12,0.005,829,2,1,1,0.183,Normal,0
192.168.9.237,2026-04-02 08:13,63,49,0.262,606,19,1,1,0.165,Scanning,1
192.168.9.135,2026-04-02 08:34,36,4,0.085,1158,5,0,1,0.243,Normal,0
192.168.3.95,2026-04-02 08:24,27,3,0.016,529,8,1,1,0.202,Normal,0
192.168.3.107,2026-04-02 08:09,39,10,0.04,915,4,0,1,0.199,Normal,0
192.168.1.148,2026-04-02 08:31,1182,3,0.091,386,161,0,1,0.971,DDoS,1
192.168.9.167,2026-04-02 08:23,542,1,0.141,251,116,0,1,0.826,DDoS,1
192.168.6.192,2026-04-02 08:22,57,2,0.413,342,36,32,1,0.773,BruteForce,1
192.168.1.89,2026-04-02 08:54,59,3,0.082,289,3,0,1,0.048,Normal,0
192.168.1.206,2026-04-02 08:05,10,15,0.015,1429,7,0,1,0.019,Normal,0
192.168.6.25,2026-04-02 08:56,39,11,0.035,494,1,0,1,0.155,Normal,0
192.168.4.31,2026-04-02 08:47,59,8,0.022,590,6,0,1,0.227,Normal,1
192.168.7.200,2026-04-02 08:37,129,3,0.773,276,60,111,1,0.918,BruteForce,1
192.168.9.101,2026-04-02 08:07,8,14,0.084,282,4,0,1,0.083,Normal,0
192.168.7.67,2026-04-02 08:09,185,2,0.681,451,47,50,1,0.666,BruteForce,1
192.168.4.89,2026-04-02 08:08,711,2,0.057,181,144,0,1,0.745,DDoS,1
192.168.9.69,2026-04-02 08:16,184,3,0.706,551,35,76,1,0.884,BruteForce,1
192.168.1.126,2026-04-02 08:12,1008,3,0.077,390,152,0,1,0.989,DDoS,1
192.168.3.253,2026-04-02 08:58,47,10,0.022,815,5,0,1,0.167,Normal,0
192.168.2.15,2026-04-02 08:19,24,12,0.096,480,5,1,1,0.3,Normal,0
192.168.3.233,2026-04-02 08:16,27,14,0.065,1404,5,1,1,0.19,Normal,1
192.168.5.144,2026-04-02 08:53,119,1,0.879,392,49,34,1,0.606,BruteForce,1
192.168.5.38,2026-04-02 08:04,61,1,0.933,331,53,106,1,0.99,BruteForce,1
192.168.10.75,2026-04-02 08:55,615,1,0.197,162,113,0,1,0.838,DDoS,1
192.168.9.176,2026-04-02 08:00,43,2,0.061,545,9,0,1,0.052,Normal,0
192.168.9.157,2026-04-02 08:58,18,13,0.018,1056,5,2,1,0.114,Normal,0
192.168.9.139,2026-04-02 08:19,50,73,0.236,730,24,4,0,0.071,Scanning,1
192.168.7.81,2026-04-02 08:16,90,30,0.238,942,20,0,1,0.125,Scanning,1
192.168.2.96,2026-04-02 08:36,55,2,0.078,389,8,2,1,0.007,Normal,0
192.168.7.14,2026-04-02 08:50,26,2,0.01,1084,7,1,1,0.221,Normal,0
192.168.1.87,2026-04-02 08:34,8,10,0.085,296,6,1,1,0.18,Normal,0
192.168.2.177,2026-04-02 08:25,37,4,0.092,655,9,1,1,0.179,Normal,0
192.168.9.228,2026-04-02 08:10,15,12,0.038,1259,7,0,1,0.283,Normal,0
192.168.8.200,2026-04-02 08:09,17,7,0.03,1176,9,2,1,0.268,Normal,0
192.168.3.241,2026-04-02 08:33,18,4,0.009,1413,9,0,1,0.071,Normal,1
192.168.1.92,2026-04-02 08:32,8,9,0.081,1410,2,2,1,0.027,Normal,0
192.168.2.188,2026-04-02 08:16,34,12,0.066,933,2,2,1,0.119,Normal,0
192.168.9.239,2026-04-02 08:03,1124,2,0.1,393,127,0,1,0.852,DDoS,1
192.168.3.232,2026-04-02 08:06,77,3,0.945,511,32,81,1,0.924,BruteForce,1
192.168.5.4,2026-04-02 08:18,52,3,0.06,1411,3,2,1,0.134,Normal,0
192.168.10.219,2026-04-02 08:18,36,14,0.034,299,1,0,1,0.188,Normal,0
192.168.2.209,2026-04-02 08:18,25,7,0.056,588,10,0,1,0.28,Normal,0
192.168.10.205,2026-04-02 08:29,1033,4,0.219,219,187,0,1,0.724,DDoS,1
192.168.10.172,2026-04-02 08:32,24,4,0.068,909,3,2,1,0.258,Normal,0
192.168.9.122,2026-04-02 08:20,14,8,0.064,1136,7,0,1,0.193,Normal,0
192.168.5.223,2026-04-02 08:05,1119,3,0.119,122,137,0,1,0.821,DDoS,1
192.168.8.113,2026-04-02 08:22,10,3,0.088,1358,6,0,1,0.171,Normal,0
192.168.1.82,2026-04-02 08:42,1137,1,0.214,308,158,0,1,0.872,DDoS,1
192.168.3.100,2026-04-02 08:17,9,2,0.048,219,4,0,1,0.109,Normal,0
192.168.5.27,2026-04-02 08:17,828,2,0.243,359,192,0,1,0.972,DDoS,1
192.168.1.216,2026-04-02 08:18,28,6,0.063,925,2,0,1,0.227,Normal,0
192.168.7.179,2026-04-02 08:09,181,2,0.458,365,30,61,1,0.859,BruteForce,0
192.168.10.167,2026-04-02 08:24,38,14,0.034,468,6,1,1,0.108,Normal,0
192.168.9.33,2026-04-02 08:45,5,15,0.058,458,6,1,1,0.249,Normal,0
192.168.5.214,2026-04-02 08:41,28,2,0.032,983,6,2,1,0.168,Normal,0
192.168.4.210,2026-04-02 08:33,954,4,0.098,168,171,0,1,0.832,DDoS,1
192.168.5.75,2026-04-02 08:55,25,3,0.001,1081,3,0,1,0.114,Normal,0
192.168.7.4,2026-04-02 08:23,138,48,0.184,517,20,5,0,0.149,Scanning,1
192.168.6.98,2026-04-02 08:49,60,12,0.015,948,1,1,1,0.237,Normal,0
192.168.7.144,2026-04-02 08:45,5,3,0.008,505,9,0,1,0.25,Normal,0
192.168.4.57,2026-04-02 08:39,972,2,0.205,273,166,0,1,0.88,DDoS,1
192.168.4.54,2026-04-02 08:44,377,3,0.253,364,172,0,1,0.839,DDoS,1
192.168.1.156,2026-04-02 08:55,35,2,0.09,555,7,2,1,0.269,Normal,0
192.168.3.77,2026-04-02 08:09,18,13,0.046,1020,2,1,1,0.28,Normal,0
192.168.7.181,2026-04-02 08:04,44,9,0.028,616,3,2,1,0.069,Normal,0
192.168.6.12,2026-04-02 08:29,6,11,0.027,506,2,1,1,0.285,Normal,0
192.168.1.146,2026-04-02 08:56,48,6,0.084,1275,9,0,1,0.226,Normal,0
192.168.9.59,2026-04-02 08:18,44,2,0.088,481,5,1,1,0.144,Normal,0
192.168.1.83,2026-04-02 08:16,193,2,0.663,580,41,70,1,0.881,BruteForce,1
192.168.5.226,2026-04-02 08:38,54,11,0.092,490,9,0,1,0.099,Normal,0
192.168.6.225,2026-04-02 08:18,85,1,0.439,232,48,125,1,0.727,BruteForce,1
192.168.4.175,2026-04-02 08:43,53,11,0.087,367,9,1,1,0.158,Normal,0
192.168.1.89,2026-04-02 08:48,81,51,0.288,832,16,3,0,0.036,Scanning,1
192.168.9.46,2026-04-02 08:02,15,14,0.003,1254,2,0,1,0.269,Normal,0
192.168.7.120,2026-04-02 08:13,52,5,0.013,231,5,2,1,0.285,Normal,0
192.168.4.165,2026-04-02 08:28,7,5,0.092,1424,8,2,1,0.263,Normal,0
192.168.8.3,2026-04-02 08:32,25,8,0.018,1163,2,0,1,0.094,Normal,0
192.168.7.229,2026-04-02 08:30,821,3,0.069,209,186,0,1,0.799,DDoS,1
192.168.9.13,2026-04-02 08:45,26,4,0.08,693,3,2,1,0.036,Normal,0
192.168.5.226,2026-04-02 08:04,43,7,0.085,1448,9,2,1,0.189,Normal,0
192.168.4.202,2026-04-02 08:25,158,3,0.678,172,24,143,1,0.697,BruteForce,1
192.168.7.236,2026-04-02 08:00,142,2,0.652,264,51,142,1,0.944,BruteForce,1
192.168.1.51,2026-04-02 08:25,38,15,0.07,1391,4,1,1,0.238,Normal,0
192.168.4.249,2026-04-02 08:52,22,9,0.041,1407,1,1,1,0.16,Normal,0
192.168.1.228,2026-04-02 08:12,83,3,0.568,588,36,104,1,0.911,BruteForce,1
192.168.4.202,2026-04-02 08:53,31,3,0.001,1464,5,1,1,0.214,Normal,0
192.168.5.245,2026-04-02 08:49,109,64,0.292,553,20,1,0,0.144,Scanning,1
192.168.10.107,2026-04-02 08:45,37,13,0.069,1011,9,0,1,0.01,Normal,0
192.168.7.159,2026-04-02 08:49,8,10,0.07,427,10,1,1,0.281,Normal,0
192.168.8.152,2026-04-02 08:27,29,11,0.068,782,6,0,1,0.008,Normal,0
192.168.2.171,2026-04-02 08:09,13,10,0.063,1207,2,2,1,0.1,Normal,0
192.168.4.1,2026-04-02 08:03,348,2,0.214,198,147,0,1,0.956,DDoS,1
192.168.1.71,2026-04-02 08:55,1189,2,0.15,194,193,0,1,0.838,DDoS,1
192.168.7.50,2026-04-02 08:31,140,41,0.273,663,25,3,1,0.086,Scanning,1
192.168.8.119,2026-04-02 08:01,43,13,0.027,1120,7,0,1,0.237,Normal,0
192.168.5.88,2026-04-02 08:51,34,14,0.021,1189,6,1,1,0.029,Normal,0
192.168.6.140,2026-04-02 08:28,485,3,0.183,386,157,0,1,0.968,DDoS,1
192.168.8.143,2026-04-02 08:23,719,4,0.122,165,150,0,1,0.711,DDoS,1
192.168.1.108,2026-04-02 08:21,10,8,0.035,371,3,2,1,0.04,Normal,0
192.168.9.38,2026-04-02 08:51,122,28,0.316,1640,29,4,0,0.141,Scanning,1
192.168.8.183,2026-04-02 08:58,46,7,0.018,993,8,1,1,0.041,Normal,0
192.168.10.202,2026-04-02 08:02,58,11,0.094,574,5,0,1,0.116,Normal,0
192.168.6.147,2026-04-02 08:22,51,4,0.015,785,2,0,1,0.097,Normal,0
192.168.7.213,2026-04-02 08:51,1198,2,0.272,220,117,0,1,0.755,DDoS,1
192.168.6.79,2026-04-02 08:08,21,7,0.051,1218,8,0,1,0.241,Normal,0
192.168.3.175,2026-04-02 08:55,11,8,0.058,1056,7,1,1,0.057,Normal,0
192.168.4.237,2026-04-02 08:53,42,2,0.013,1494,10,1,1,0.233,Normal,0
192.168.2.69,2026-04-02 08:06,54,10,0.082,951,9,0,1,0.228,Normal,0
192.168.3.116,2026-04-02 08:56,78,3,0.764,231,46,33,1,0.904,BruteForce,1
192.168.5.85,2026-04-02 08:38,11,2,0.1,368,1,2,1,0.0,Normal,0
192.168.9.54,2026-04-02 08:08,182,2,0.925,476,56,124,1,0.622,BruteForce,1
192.168.5.232,2026-04-02 08:36,111,3,0.663,477,44,150,1,0.667,BruteForce,1
192.168.2.3,2026-04-02 08:29,909,2,0.274,171,93,0,1,0.82,DDoS,1
192.168.2.241,2026-04-02 08:06,36,13,0.06,848,7,0,1,0.063,Normal,0
192.168.3.139,2026-04-02 08:19,54,10,0.092,1426,6,1,1,0.006,Normal,0
192.168.7.22,2026-04-02 08:02,42,13,0.042,1383,4,2,1,0.026,Normal,0
192.168.2.152,2026-04-02 08:17,863,2,0.149,138,180,0,1,0.797,DDoS,1
192.168.4.176,2026-04-02 08:01,16,3,0.047,807,4,2,1,0.108,Normal,0
192.168.1.193,2026-04-02 08:38,46,5,0.029,297,6,1,1,0.037,Normal,0
192.168.6.6,2026-04-02 08:47,19,15,0.094,714,7,2,1,0.107,Normal,0
192.168.7.151,2026-04-02 08:18,11,7,0.03,479,3,2,1,0.285,Normal,0
192.168.6.182,2026-04-02 08:24,167,1,0.524,572,44,126,1,0.899,BruteForce,1
192.168.9.203,2026-04-02 08:50,15,5,0.09,1446,3,0,1,0.202,Normal,0
192.168.2.111,2026-04-02 08:38,95,80,0.14,953,25,1,1,0.101,Scanning,1
192.168.10.169,2026-04-02 08:03,178,2,0.609,256,28,91,1,0.902,BruteForce,1
192.168.3.82,2026-04-02 08:05,56,5,0.038,1491,5,1,1,0.275,Normal,0
192.168.3.93,2026-04-02 08:20,984,1,0.227,251,105,0,1,0.737,DDoS,1
192.168.5.27,2026-04-02 08:18,54,3,0.881,235,34,130,1,0.802,BruteForce,1
192.168.1.144,2026-04-02 08:03,5,10,0.078,1136,5,2,1,0.204,Normal,0
192.168.1.165,2026-04-02 08:22,21,14,0.082,307,3,1,1,0.12,Normal,0
192.168.4.48,2026-04-02 08:57,31,15,0.046,719,5,1,1,0.173,Normal,0
192.168.5.75,2026-04-02 08:08,52,2,0.012,822,9,0,1,0.238,Normal,0
192.168.2.140,2026-04-02 08:35,553,1,0.08,396,174,0,1,0.757,DDoS,1
192.168.1.35,2026-04-02 08:37,23,15,0.037,931,10,0,1,0.012,Normal,0
192.168.3.97,2026-04-02 08:42,46,8,0.037,359,9,1,1,0.113,Normal,0
192.168.1.165,2026-04-02 08:23,35,15,0.037,410,9,0,1,0.086,Normal,0
192.168.4.223,2026-04-02 08:16,916,3,0.116,120,198,0,1,0.964,DDoS,1
192.168.9.236,2026-04-02 08:48,149,1,0.401,458,23,31,1,0.777,BruteForce,1
192.168.3.5,2026-04-02 08:49,30,12,0.069,779,2,0,1,0.03,Normal,0
192.168.1.105,2026-04-02 08:25,30,5,0.019,325,2,1,1,0.229,Normal,0
192.168.3.156,2026-04-02 08:58,36,3,0.079,1211,5,0,1,0.063,Normal,0
192.168.5.106,2026-04-02 08:23,24,13,0.034,508,1,1,1,0.207,Normal,0
192.168.9.224,2026-04-02 08:12,24,13,0.074,904,1,1,1,0.27,Normal,0
192.168.5.86,2026-04-02 08:38,51,7,0.083,845,8,1,1,0.128,Normal,0
192.168.2.69,2026-04-02 08:21,28,6,0.094,1056,4,1,1,0.269,Normal,0
192.168.2.142,2026-04-02 08:38,59,2,0.076,1370,6,0,1,0.282,Normal,0
192.168.8.102,2026-04-02 08:40,87,40,0.293,595,28,5,0,0.078,Scanning,1
192.168.8.89,2026-04-02 08:37,47,12,0.064,504,9,2,1,0.016,Normal,0
192.168.2.205,2026-04-02 08:07,37,7,0.048,1241,2,1,1,0.005,Normal,0
192.168.10.77,2026-04-02 08:22,113,3,0.749,410,53,63,1,0.979,BruteForce,1
192.168.9.187,2026-04-02 08:02,605,4,0.171,309,161,0,1,0.849,DDoS,0
192.168.8.76,2026-04-02 08:08,57,6,0.054,1129,1,2,1,0.152,Normal,0
192.168.3.243,2026-04-02 08:29,97,1,0.434,377,43,73,1,0.871,BruteForce,1
192.168.4.43,2026-04-02 08:26,50,3,0.006,671,6,1,1,0.003,Normal,0
192.168.6.3,2026-04-02 08:02,99,1,0.937,401,59,36,1,0.887,BruteForce,1
192.168.5.206,2026-04-02 08:36,1096,3,0.139,362,117,0,1,0.779,DDoS,1
192.168.8.229,2026-04-02 08:10,35,5,0.008,1432,3,0,1,0.131,Normal,0
192.168.7.112,2026-04-02 08:03,124,2,0.553,522,46,69,1,0.71,BruteForce,1
192.168.6.79,2026-04-02 08:12,33,11,0.027,968,5,2,1,0.224,Normal,0
192.168.2.60,2026-04-02 08:24,8,6,0.031,1326,9,0,1,0.243,Normal,0
192.168.8.190,2026-04-02 08:05,619,1,0.051,286,116,0,1,0.846,DDoS,1
192.168.6.63,2026-04-02 08:22,117,24,0.284,1854,14,4,0,0.186,Scanning,1
192.168.8.160,2026-04-02 08:55,505,2,0.082,145,154,0,1,0.723,DDoS,1
192.168.8.100,2026-04-02 08:39,50,15,0.052,208,5,0,1,0.206,Normal,0
192.168.3.115,2026-04-02 08:09,62,49,0.147,1127,14,5,1,0.081,Scanning,1
192.168.10.247,2026-04-02 08:50,644,3,0.281,195,95,0,1,0.827,DDoS,1
192.168.9.13,2026-04-02 08:06,26,7,0.005,1109,5,2,1,0.015,Normal,0
192.168.6.149,2026-04-02 08:48,144,1,0.685,581,40,124,1,0.84,BruteForce,1
192.168.10.196,2026-04-02 08:07,5,10,0.022,592,5,0,1,0.27,Normal,0
192.168.3.239,2026-04-02 08:43,47,13,0.014,709,4,1,1,0.137,Normal,0
192.168.2.89,2026-04-02 08:34,20,13,0.066,412,10,2,1,0.227,Normal,0
192.168.5.86,2026-04-02 08:21,82,1,0.567,406,45,68,1,0.909,BruteForce,1
192.168.3.51,2026-04-02 08:08,929,3,0.053,178,160,0,1,0.814,DDoS,1
