ip_address,minute,requests_per_min,unique_endpoints,error_rate,avg_response_size,burst_rate,login_attempts,protocol_http,same_endpoint_ratio,attack_type,label
192.168.2.163,2026-04-02 08:43,18,15,0.041,787,3,1,1,0.206,Normal,0
192.168.7.170,2026-04-02 08:42,17,6,0.07,418,6,1,1,0.025,Normal,0
192.168.1.204,2026-04-02 08:17,112,3,0.758,501,48,77,1,0.935,BruteForce,1
192.168.3.113,2026-04-02 08:09,48,3,0.018,926,7,1,1,0.064,Normal,0
192.168.9.183,2026-04-02 08:56,25,13,0.029,488,10,2,1,0.14,Normal,0
192.168.2.136,2026-04-02 08:01,37,5,0.091,915,6,2,1,0.287,Normal,0
192.168.9.144,2026-04-02 08:44,26,12,0.012,924,7,2,1,0.015,Normal,0
192.168.2.131,2026-04-02 08:23,9,5,0.02,1368,6,2,1,0.125,Normal,0
192.168.5.61,2026-04-02 08:31,11,2,0.039,1325,8,0,1,0.016,Normal,0
192.168.3.119,2026-04-02 08:18,43,10,0.005,924,10,2,1,0.11,Normal,0
192.168.10.108,2026-04-02 08:47,952,3,0.15,335,109,0,1,0.858,DDoS,1
192.168.4.133,2026-04-02 08:25,154,3,0.487,499,42,145,1,0.892,BruteForce,1
192.168.9.178,2026-04-02 08:51,22,12,0.054,243,1,0,1,0.163,Normal,0
192.168.3.222,2026-04-02 08:29,39,11,0.035,748,6,1,1,0.058,Normal,0
192.168.4.95,2026-04-02 08:31,56,7,0.066,1279,10,1,1,0.264,Normal,0
192.168.3.43,2026-04-02 08:37,598,1,0.172,304,88,0,1,0.815,DDoS,0
192.168.1.209,2026-04-02 08:55,77,2,0.705,335,21,122,1,0.671,BruteForce,1
192.168.9.147,2026-04-02 08:59,103,3,0.544,389,41,106,1,0.782,BruteForce,1
192.168.4.50,2026-04-02 08:27,50,9,0.093,353,9,2,1,0.103,Normal,0
192.168.1.109,2026-04-02 08:27,142,75,0.238,327,21,4,1,0.081,Scanning,1
192.168.5.140,2026-04-02 08:15,744,2,0.29,334,126,0,1,0.942,DDoS,1
192.168.7.131,2026-04-02 08:10,174,3,0.4,518,49,123,1,0.833,BruteForce,1
192.168.10.119,2026-04-02 08:01,437,4,0.177,151,93,0,1,0.869,DDoS,1
192.168.10.10,2026-04-02 08:18,181,1,0.439,261,32,71,1,0.757,BruteForce,0
192.168.3.109,2026-04-02 08:50,1173,3,0.292,115,153,0,1,0.918,DDoS,1
192.168.8.97,2026-04-02 08:00,1171,3,0.253,252,157,0,1,0.713,DDoS,1
192.168.1.28,2026-04-02 08:46,155,39,0.367,611,11,4,1,0.14,Scanning,1
192.168.8.116,2026-04-02 08:05,44,4,0.037,1088,1,1,1,0.036,Normal,0
192.168.1.26,2026-04-02 08:27,32,5,0.084,897,10,2,1,0.286,Normal,0
192.168.7.156,2026-04-02 08:50,38,15,0.093,983,1,2,1,0.032,Normal,0
192.168.8.139,2026-04-02 08:30,25,3,0.04,1411,5,2,1,0.141,Normal,0
192.168.10.36,2026-04-02 08:26,35,7,0.009,1202,6,2,1,0.155,Normal,0
192.168.2.65,2026-04-02 08:27,45,6,0.093,791,10,2,1,0.068,Normal,0
192.168.2.176,2026-04-02 08:58,19,2,0.038,1352,1,1,1,0.231,Normal,0
192.168.6.137,2026-04-02 08:55,130,2,0.549,188,25,36,1,0.758,BruteForce,1
192.168.6.66,2026-04-02 08:12,53,15,0.049,1204,8,0,1,0.22,Normal,0
192.168.2.31,2026-04-02 08:52,22,4,0.076,544,6,2,1,0.05,Normal,0
192.168.2.158,2026-04-02 08:19,6,14,0.051,1240,9,1,1,0.099,Normal,0
192.168.10.44,2026-04-02 08:27,187,2,0.831,268,53,85,1,0.914,BruteForce,1
192.168.1.160,2026-04-02 08:32,954,1,0.076,306,146,0,1,0.979,DDoS,1
192.168.3.7,2026-04-02 08:01,43,3,0.087,772,4,1,1,0.136,Normal,0
192.168.5.237,2026-04-02 08:01,704,4,0.12,318,114,0,1,0.907,DDoS,1
192.168.8.58,2026-04-02 08:57,185,1,0.705,496,42,74,1,0.717,BruteForce,1
192.168.7.2,2026-04-02 08:52,730,2,0.093,106,132,0,1,0.757,DDoS,1
192.168.4.158,2026-04-02 08:34,59,3,0.071,722,10,1,1,0.0,Normal,0
192.168.3.227,2026-04-02 08:21,1112,2,0.057,125,194,0,1,0.966,DDoS,1
192.168.4.62,2026-04-02 08:49,42,3,0.063,605,8,0,1,0.04,Normal,0
192.168.10.76,2026-04-02 08:41,43,8,0.051,784,4,1,1,0.075,Normal,0
192.168.5.126,2026-04-02 08:41,33,12,0.029,612,3,1,1,0.244,Normal,0
192.168.2.154,2026-04-02 08:57,11,12,0.081,976,6,1,1,0.193,Normal,0
192.168.3.67,2026-04-02 08:19,55,13,0.024,570,9,0,1,0.103,Normal,0
192.168.2.76,2026-04-02 08:44,135,1,0.896,565,22,72,1,0.871,BruteForce,1
192.168.9.118,2026-04-02 08:32,184,1,0.438,251,26,63,1,0.924,BruteForce,1
192.168.6.112,2026-04-02 08:54,43,10,0.012,1380,4,1,1,0.013,Normal,0
192.168.4.124,2026-04-02 08:32,47,13,0.006,400,8,1,1,0.092,Normal,0
192.168.7.214,2026-04-02 08:25,1092,1,0.134,190,129,0,1,0.995,DDoS,1
192.168.1.81,2026-04-02 08:00,37,3,0.038,503,10,1,1,0.024,Normal,0
192.168.1.181,2026-04-02 08:45,87,3,0.921,354,21,133,1,0.752,BruteForce,1
192.168.8.119,2026-04-02 08:16,98,70,0.366,1451,21,5,1,0.131,Scanning,1
192.168.1.67,2026-04-02 08:46,55,14,0.028,1327,3,2,1,0.256,Normal,0
192.168.6.130,2026-04-02 08:21,9,6,0.055,1295,9,0,1,0.291,Normal,1
192.168.4.150,2026-04-02 08:43,743,4,0.056,338,196,0,1,0.762,DDoS,1
192.168.9.43,2026-04-02 08:01,47,14,0.07,213,8,0,1,0.239,Normal,0
192.168.7.73,2026-04-02 08:56,18,5,0.029,1273,2,1,1,0.017,Normal,0
192.168.8.213,2026-04-02 08:27,50,12,0.048,1486,5,2,1,0.197,Normal,0
192.168.6.221,2026-04-02 08:29,19,2,0.0,1205,8,1,1,0.228,Normal,0
192.168.10.224,2026-04-02 08:13,14,7,0.008,489,6,1,1,0.29,Normal,0
192.168.5.155,2026-04-02 08:57,23,4,0.062,292,5,1,1,0.243,Normal,0
192.168.4.132,2026-04-02 08:06,46,8,0.006,292,6,2,1,0.015,Normal,0
192.168.3.57,2026-04-02 08:14,10,13,0.069,459,5,1,1,0.144,Normal,0
192.168.2.137,2026-04-02 08:57,8,6,0.04,1207,5,0,1,0.248,Normal,0
192.168.2.209,2026-04-02 08:48,56,13,0.047,1133,5,2,1,0.193,Normal,0
192.168.7.62,2026-04-02 08:12,815,4,0.159,140,196,0,1,0.807,DDoS,1
192.168.5.41,2026-04-02 08:30,6,5,0.072,1411,9,2,1,0.286,Normal,0
192.168.1.11,2026-04-02 08:05,1130,1,0.222,172,82,0,1,0.864,DDoS,1
192.168.5.35,2026-04-02 08:35,45,6,0.008,276,8,2,1,0.089,Normal,0
192.168.3.43,2026-04-02 08:45,25,15,0.052,438,4,2,1,0.175,Normal,0
192.168.10.245,2026-04-02 08:08,817,2,0.177,186,196,0,1,0.701,DDoS,1
192.168.9.64,2026-04-02 08:08,45,14,0.054,239,7,2,1,0.108,Normal,0
192.168.4.176,2026-04-02 08:58,110,3,0.519,442,47,61,1,0.8,BruteForce,1
192.168.2.101,2026-04-02 08:52,8,10,0.087,1100,2,2,1,0.141,Normal,0
192.168.10.175,2026-04-02 08:17,29,14,0.051,915,2,2,1,0.23,Normal,0
192.168.4.203,2026-04-02 08:39,15,8,0.082,1204,2,1,1,0.178,Normal,0
192.168.3.43,2026-04-02 08:19,175,57,0.139,1990,10,3,1,0.024,Scanning,1
192.168.6.101,2026-04-02 08:02,44,13,0.057,1298,9,2,1,0.263,Normal,0
192.168.7.207,2026-04-02 08:51,52,13,0.024,1066,4,0,1,0.032,Normal,0
192.168.6.62,2026-04-02 08:53,753,4,0.092,102,151,0,1,0.917,DDoS,1
192.168.2.86,2026-04-02 08:36,615,1,0.127,193,175,0,1,0.76,DDoS,1
192.168.2.119,2026-04-02 08:42,5,5,0.085,536,2,0,1,0.181,Normal,0
192.168.10.34,2026-04-02 08:29,18,15,0.005,779,6,0,1,0.223,Normal,0
192.168.8.120,2026-04-02 08:32,18,5,0.094,1048,9,2,1,0.288,Normal,0
192.168.6.245,2026-04-02 08:19,44,12,0.072,1178,8,2,1,0.249,Normal,0
192.168.9.107,2026-04-02 08:09,156,1,0.823,271,54,149,1,0.605,BruteForce,1
192.168.9.85,2026-04-02 08:26,29,14,0.074,360,9,2,1,0.292,Normal,0
192.168.1.116,2026-04-02 08:28,41,8,0.022,1137,4,0,1,0.288,Normal,0
192.168.2.7,2026-04-02 08:03,32,2,0.063,1415,3,0,1,0.185,Normal,0
192.168.8.64,2026-04-02 08:44,22,11,0.059,321,2,0,1,0.192,Normal,0
192.168.9.120,2026-04-02 08:06,36,7,0.052,289,4,0,1,0.083,Normal,0
192.168.5.251,2026-04-02 08:03,39,8,0.004,1079,8,0,1,0.176,Normal,0
192.168.6.97,2026-04-02 08:41,22,15,0.079,947,2,2,1,0.06,Normal,0
192.168.2.83,2026-04-02 08:31,97,22,0.157,1955,19,2,0,0.09,Scanning,1
192.168.9.108,2026-04-02 08:27,42,13,0.073,1049,2,1,1,0.185,Normal,0
192.168.10.210,2026-04-02 08:28,11,11,0.064,276,10,1,1,0.024,Normal,0
192.168.6.198,2026-04-02 08:02,551,2,0.268,137,106,0,1,0.743,DDoS,1
192.168.6.8,2026-04-02 08:27,40,3,0.014,1101,4,2,1,0.176,Normal,0
192.168.6.57,2026-04-02 08:08,23,11,0.016,1452,3,2,1,0.291,Normal,0
192.168.9.166,2026-04-02 08:06,44,12,0.023,382,8,0,1,0.079,Normal,0
192.168.1.178,2026-04-02 08:37,425,1,0.244,321,96,0,1,0.779,DDoS,1
192.168.10.232,2026-04-02 08:52,44,13,0.084,272,6,0,1,0.285,Normal,0
192.168.4.168,2026-04-02 08:43,163,40,0.272,934,29,1,0,0.163,Scanning,1
192.168.9.130,2026-04-02 08:43,6,14,0.023,423,6,0,1,0.167,Normal,0
192.168.7.46,2026-04-02 08:13,29,12,0.032,733,10,2,1,0.115,Normal,0
192.168.5.150,2026-04-02 08:01,12,8,0.079,218,1,2,1,0.235,Normal,0
192.168.6.248,2026-04-02 08:42,60,14,0.019,579,2,2,1,0.295,Normal,0
192.168.8.157,2026-04-02 08:02,59,14,0.007,1048,10,0,1,0.216,Normal,0
192.168.6.20,2026-04-02 08:44,41,3,0.006,1321,9,0,1,0.172,Normal,0
192.168.7.227,2026-04-02 08:04,43,3,0.082,255,7,0,1,0.205,Normal,0
192.168.4.182,2026-04-02 08:16,564,2,0.071,182,97,0,1,0.761,DDoS,1
192.168.4.250,2026-04-02 08:19,12,12,0.095,1111,2,0,1,0.041,Normal,0
192.168.1.228,2026-04-02 08:22,104,3,0.917,476,42,142,1,0.622,BruteForce,1
192.168.4.216,2026-04-02 08:47,175,1,0.536,582,54,147,1,0.769,BruteForce,1
192.168.1.249,2026-04-02 08:03,56,13,0.033,1109,4,2,1,0.145,Normal,0
192.168.7.18,2026-04-02 08:10,9,3,0.026,932,8,1,1,0.152,Normal,0
192.168.4.58,2026-04-02 08:24,9,7,0.002,1334,4,2,1,0.066,Normal,0
192.168.5.195,2026-04-02 08:42,353,2,0.278,346,101,0,1,0.867,DDoS,1
192.168.3.169,2026-04-02 08:12,147,36,0.146,1561,25,5,0,0.002,Scanning,1
192.168.7.78,2026-04-02 08:17,1128,3,0.089,159,185,0,1,0.872,DDoS,1
192.168.5.137,2026-04-02 08:42,25,14,0.044,440,5,0,1,0.047,Normal,0
192.168.2.236,2026-04-02 08:35,6,8,0.093,497,8,1,1,0.047,Normal,0
192.168.8.102,2026-04-02 08:52,366,4,0.082,282,140,0,1,0.984,DDoS,1
192.168.5.130,2026-04-02 08:38,56,6,0.043,1305,6,0,1,0.124,Normal,0
192.168.3.227,2026-04-02 08:47,56,12,0.009,1197,8,1,1,0.019,Normal,0
192.168.3.33,2026-04-02 08:50,181,1,0.554,213,53,54,1,0.608,BruteForce,1
192.168.2.39,2026-04-02 08:54,18,9,0.029,300,8,1,1,0.171,Normal,0
192.168.1.115,2026-04-02 08:57,965,3,0.095,249,187,0,1,0.906,DDoS,1
192.168.3.91,2026-04-02 08:50,754,3,0.293,252,166,0,1,0.943,DDoS,1
192.168.9.254,2026-04-02 08:34,113,48,0.365,972,14,0,0,0.016,Scanning,1
192.168.5.41,2026-04-02 08:54,101,54,0.227,1938,11,3,1,0.077,Scanning,1
192.168.2.81,2026-04-02 08:25,28,6,0.014,472,3,0,1,0.159,Normal,0
192.168.8.202,2026-04-02 08:27,172,1,0.941,277,58,32,1,0.916,BruteForce,1
192.168.8.157,2026-04-02 08:40,886,4,0.165,218,129,0,1,0.836,DDoS,1
192.168.10.183,2026-04-02 08:59,166,78,0.143,1934,24,1,1,0.055,Scanning,1
192.168.6.182,2026-04-02 08:56,12,14,0.035,1183,10,2,1,0.283,Normal,0
192.168.1.203,2026-04-02 08:11,46,10,0.032,1273,1,1,1,0.193,Normal,0
192.168.8.194,2026-04-02 08:35,469,1,0.114,228,169,0,1,0.857,DDoS,1
192.168.3.102,2026-04-02 08:24,618,1,0.115,268,133,0,1,0.871,DDoS,1
192.168.7.206,2026-04-02 08:36,19,11,0.074,388,10,0,1,0.178,Normal,0
192.168.9.99,2026-04-02 08:07,90,2,0.644,539,27,137,1,0.899,BruteForce,1
192.168.10.79,2026-04-02 08:38,170,2,0.787,236,57,55,1,0.757,BruteForce,1
192.168.1.203,2026-04-02 08:20,40,12,0.039,1274,3,1,1,0.258,Normal,0
192.168.4.173,2026-04-02 08:17,112,1,0.874,371,51,149,1,0.681,BruteForce,1
192.168.8.232,2026-04-02 08:21,58,5,0.037,1368,8,1,1,0.231,Normal,1
192.168.8.85,2026-04-02 08:28,57,7,0.086,872,5,2,1,0.103,Normal,0
192.168.10.129,2026-04-02 08:12,24,13,0.023,521,5,0,1,0.156,Normal,0
192.168.9.166,2026-04-02 08:16,19,3,0.013,751,5,0,1,0.049,Normal,0
192.168.10.194,2026-04-02 08:12,96,3,0.776,468,34,36,1,0.969,BruteForce,1
192.168.9.107,2026-04-02 08:08,56,13,0.061,351,8,0,1,0.259,Normal,0
192.168.4.95,2026-04-02 08:51,1019,3,0.29,251,164,0,1,0.919,DDoS,0
192.168.4.231,2026-04-02 08:54,46,2,0.039,513,5,2,1,0.019,Normal,0
192.168.7.114,2026-04-02 08:19,114,2,0.793,593,43,47,1,0.62,BruteForce,1
192.168.1.117,2026-04-02 08:52,21,6,0.024,310,3,0,1,0.228,Normal,0
192.168.2.129,2026-04-02 08:30,39,5,0.071,720,6,2,1,0.28,Normal,0
192.168.10.50,2026-04-02 08:05,50,4,0.087,1371,9,0,1,0.038,Normal,0
192.168.2.89,2026-04-02 08:25,48,13,0.01,1028,1,0,1,0.096,Normal,0
192.168.1.28,2026-04-02 08:47,197,1,0.754,258,43,109,1,0.69,BruteForce,1
192.168.3.227,2026-04-02 08:46,42,60,0.237,1997,17,4,0,0.19,Scanning,1
192.168.3.75,2026-04-02 08:41,5,6,0.083,638,3,1,1,0.03,Normal,0
192.168.10.108,2026-04-02 08:52,57,8,0.072,281,6,2,1,0.236,Normal,0
192.168.1.188,2026-04-02 08:07,42,46,0.298,1289,23,0,0,0.155,Scanning,1
192.168.3.78,2026-04-02 08:58,775,1,0.09,366,151,0,1,0.941,DDoS,1
192.168.3.201,2026-04-02 08:57,1022,1,0.196,258,198,0,1,0.954,DDoS,1
192.168.4.170,2026-04-02 08:43,661,4,0.207,313,186,0,1,0.848,DDoS,1
192.168.5.82,2026-04-02 08:19,66,3,0.907,399,45,128,1,0.892,BruteForce,1
192.168.4.115,2026-04-02 08:03,55,13,0.095,405,4,2,1,0.12,Normal,0
192.168.9.93,2026-04-02 08:56,35,8,0.089,264,7,2,1,0.063,Normal,0
192.168.3.231,2026-04-02 08:21,157,30,0.115,856,26,0,0,0.076,Scanning,1
192.168.5.87,2026-04-02 08:06,44,13,0.04,364,6,2,1,0.258,Normal,0
192.168.5.115,2026-04-02 08:26,118,30,0.147,1403,30,1,1,0.123,Scanning,1
192.168.6.80,2026-04-02 08:55,17,12,0.075,368,3,0,1,0.259,Normal,0
192.168.5.85,2026-04-02 08:41,1041,1,0.12,319,194,0,1,0.865,DDoS,1
192.168.8.254,2026-04-02 08:30,30,6,0.089,412,10,0,1,0.159,Normal,0
192.168.1.189,2026-04-02 08:47,14,9,0.065,1165,10,0,1,0.073,Normal,0
192.168.6.196,2026-04-02 08:19,13,8,0.077,779,7,2,1,0.118,Normal,0
192.168.5.145,2026-04-02 08:24,47,11,0.021,208,9,2,1,0.054,Normal,0
192.168.9.123,2026-04-02 08:31,106,3,0.551,570,37,63,1,0.618,BruteForce,1
192.168.7.62,2026-04-02 08:41,91,3,0.816,490,33,111,1,0.849,BruteForce,1
192.168.6.23,2026-04-02 08:28,28,13,0.052,1285,3,1,1,0.113,Normal,0
192.168.2.197,2026-04-02 08:42,130,32,0.238,1644,18,1,0,0.137,Scanning,1
192.168.10.8,2026-04-02 08:43,32,4,0.024,956,5,1,1,0.263,Normal,0
192.168.3.48,2026-04-02 08:02,25,15,0.045,309,6,0,1,0.145,Normal,0
192.168.2.89,2026-04-02 08:09,58,15,0.016,630,10,0,1,0.007,Normal,0
192.168.8.150,2026-04-02 08:45,30,10,0.051,1056,9,0,1,0.237,Normal,0
192.168.1.67,2026-04-02 08:34,57,6,0.018,342,8,0,1,0.183,Normal,1
192.168.3.6,2026-04-02 08:25,41,3,0.025,200,2,1,1,0.185,Normal,0
192.168.10.234,2026-04-02 08:10,104,25,0.141,1642,17,1,1,0.06,Scanning,1
192.168.9.233,2026-04-02 08:45,163,27,0.212,448,20,2,1,0.061,Scanning,1
192.168.2.81,2026-04-02 08:15,69,2,0.576,451,56,48,1,0.608,BruteForce,1
192.168.3.21,2026-04-02 08:16,117,2,0.443,243,51,73,1,0.814,BruteForce,1
192.168.1.249,2026-04-02 08:16,25,15,0.046,474,2,2,1,0.156,Normal,0
192.168.4.73,2026-04-02 08:34,25,4,0.045,605,5,2,1,0.128,Normal,0
192.168.1.232,2026-04-02 08:13,26,10,0.078,1160,8,2,1,0.272,Normal,0
192.168.4.37,2026-04-02 08:16,103,3,0.783,529,43,149,1,0.903,BruteForce,1
192.168.8.195,2026-04-02 08:34,7,9,0.033,1262,6,0,1,0.086,Normal,1
192.168.4.76,2026-04-02 08:34,19,7,0.018,228,9,0,1,0.082,Normal,0
192.168.5.77,2026-04-02 08:26,74,2,0.732,234,41,56,1,0.869,BruteForce,1
192.168.7.64,2026-04-02 08:11,55,6,0.074,1025,8,0,1,0.178,Normal,0
192.168.1.57,2026-04-02 08:31,49,13,0.087,266,4,0,1,0.037,Normal,0
192.168.6.83,2026-04-02 08:59,964,2,0.222,298,97,0,1,0.869,DDoS,1
192.168.3.56,2026-04-02 08:42,181,2,0.482,297,57,133,1,0.925,BruteForce,1
192.168.9.181,2026-04-02 08:48,24,9,0.03,530,6,1,1,0.215,Normal,0
192.168.7.249,2026-04-02 08:33,6,4,0.054,1010,3,1,1,0.079,Normal,0
192.168.10.45,2026-04-02 08:32,19,2,0.026,1036,1,0,1,0.026,Normal,0
192.168.7.227,2026-04-02 08:05,31,9,0.073,1109,7,1,1,0.109,Normal,0
192.168.2.105,2026-04-02 08:57,38,10,0.002,547,6,1,1,0.012,Normal,0
192.168.8.141,2026-04-02 08:05,36,7,0.08,323,8,0,1,0.243,Normal,0
192.168.1.215,2026-04-02 08:23,57,6,0.083,905,7,2,1,0.035,Normal,0
192.168.10.20,2026-04-02 08:56,45,6,0.024,1327,3,0,1,0.269,Normal,0
192.168.9.65,2026-04-02 08:50,36,3,0.024,450,6,1,1,0.25,Normal,0
192.168.5.126,2026-04-02 08:08,59,12,0.064,392,5,0,1,0.137,Normal,0
192.168.2.76,2026-04-02 08:40,33,10,0.035,1395,1,1,1,0.154,Normal,0
192.168.8.200,2026-04-02 08:17,51,8,0.092,1354,5,1,1,0.099,Normal,0
192.168.9.133,2026-04-02 08:44,16,15,0.098,879,3,1,1,0.183,Normal,0
192.168.6.38,2026-04-02 08:59,10,13,0.025,928,7,2,1,0.015,Normal,0
192.168.8.126,2026-04-02 08:22,37,6,0.054,1307,9,0,1,0.286,Normal,0
192.168.6.205,2026-04-02 08:54,34,10,0.029,1076,9,2,1,0.264,Normal,0
192.168.4.69,2026-04-02 08:57,46,8,0.051,218,8,0,1,0.194,Normal,0
192.168.2.182,2026-04-02 08:55,15,3,0.062,1332,1,1,1,0.024,Normal,0
192.168.8.132,2026-04-02 08:02,31,12,0.019,859,1,2,1,0.108,Normal,0
192.168.4.201,2026-04-02 08:46,27,5,0.013,1066,7,0,1,0.152,Normal,0
192.168.4.162,2026-04-02 08:08,72,1,0.892,552,36,136,1,0.622,BruteForce,1
192.168.7.57,2026-04-02 08:50,41,7,0.075,417,4,2,1,0.193,Normal,0
192.168.5.208,2026-04-02 08:50,47,12,0.014,532,6,0,1,0.122,Normal,0
192.168.9.142,2026-04-02 08:48,187,1,0.621,263,25,86,1,0.711,BruteForce,1
192.168.6.197,2026-04-02 08:51,49,14,0.055,1363,6,0,1,0.144,Normal,0
192.168.6.43,2026-04-02 08:17,116,2,0.565,304,28,30,1,0.675,BruteForce,1
192.168.9.220,2026-04-02 08:17,56,3,0.015,460,9,0,1,0.258,Normal,0
192.168.4.249,2026-04-02 08:03,889,4,0.149,224,86,0,1,0.914,DDoS,1
192.168.7.77,2026-04-02 08:54,13,5,0.072,996,6,1,1,0.27,Normal,0
192.168.4.97,2026-04-02 08:48,11,14,0.093,559,9,2,1,0.263,Normal,0
192.168.9.118,2026-04-02 08:32,44,7,0.079,234,10,2,1,0.286,Normal,0
192.168.4.143,2026-04-02 08:12,34,4,0.016,938,5,0,1,0.043,Normal,0
192.168.3.31,2026-04-02 08:32,24,9,0.08,835,10,0,1,0.108,Normal,0
192.168.1.94,2026-04-02 08:30,24,15,0.017,1381,7,2,1,0.013,Normal,0
192.168.4.77,2026-04-02 08:32,68,42,0.163,1515,24,3,0,0.199,Scanning,1
192.168.4.103,2026-04-02 08:47,108,3,0.864,541,42,103,1,0.99,BruteForce,1
192.168.3.82,2026-04-02 08:58,14,8,0.045,1179,2,0,1,0.173,Normal,0
192.168.6.190,2026-04-02 08:03,6,8,0.081,494,1,1,1,0.123,Normal,0
192.168.6.36,2026-04-02 08:03,42,10,0.095,1262,4,0,1,0.045,Normal,0
192.168.2.96,2026-04-02 08:49,59,10,0.082,714,9,2,1,0.192,Normal,0
192.168.10.31,2026-04-02 08:36,47,5,0.013,282,4,0,1,0.223,Normal,0
192.168.6.119,2026-04-02 08:45,40,8,0.007,259,7,2,1,0.07,Normal,0
192.168.1.11,2026-04-02 08:30,46,24,0.375,1675,11,0,1,0.042,Scanning,1
192.168.4.32,2026-04-02 08:41,17,8,0.062,918,3,2,1,0.233,Normal,0
192.168.2.200,2026-04-02 08:17,46,2,0.075,706,4,0,1,0.186,Normal,0
192.168.4.64,2026-04-02 08:18,32,3,0.089,700,8,0,1,0.279,Normal,0
192.168.2.58,2026-04-02 08:54,11,6,0.036,1460,6,0,1,0.108,Normal,0
192.168.3.15,2026-04-02 08:42,672,4,0.192,324,100,0,1,0.969,DDoS,1
192.168.3.183,2026-04-02 08:32,39,6,0.018,559,3,0,1,0.071,Normal,0
192.168.3.169,2026-04-02 08:00,67,1,0.878,287,45,83,1,0.653,BruteForce,1
192.168.10.142,2026-04-02 08:37,40,25,0.333,623,15,0,0,0.077,Scanning,1
192.168.10.202,2026-04-02 08:25,32,15,0.096,855,8,0,1,0.166,Normal,0
192.168.9.5,2026-04-02 08:21,1171,1,0.056,253,93,0,1,0.887,DDoS,1
192.168.6.91,2026-04-02 08:40,38,4,0.008,1146,8,0,1,0.208,Normal,0
192.168.5.14,2026-04-02 08:26,747,3,0.256,186,124,0,1,0.75,DDoS,1
192.168.6.104,2026-04-02 08:55,8,8,0.018,1465,6,0,1,0.111,Normal,0
192.168.8.66,2026-04-02 08:40,52,66,0.214,1309,16,2,1,0.051,Scanning,1
192.168.5.178,2026-04-02 08:15,28,9,0.095,870,10,0,1,0.261,Normal,0
192.168.8.116,2026-04-02 08:48,14,4,0.074,989,7,0,1,0.262,Normal,0
192.168.6.59,2026-04-02 08:02,867,2,0.178,341,100,0,1,0.702,DDoS,1
192.168.8.14,2026-04-02 08:49,472,4,0.1,350,130,0,1,0.952,DDoS,1
192.168.10.199,2026-04-02 08:57,146,1,0.404,413,32,64,1,0.783,BruteForce,1
192.168.8.178,2026-04-02 08:44,55,6,0.069,1342,7,2,1,0.104,Normal,0
192.168.10.167,2026-04-02 08:38,7,5,0.022,615,8,0,1,0.119,Normal,0
192.168.6.212,2026-04-02 08:07,147,24,0.124,1711,29,4,1,0.167,Scanning,1
192.168.4.57,2026-04-02 08:00,131,2,0.679,515,33,75,1,0.797,BruteForce,1
192.168.10.162,2026-04-02 08:54,148,2,0.794,587,59,83,1,0.685,BruteForce,1
192.168.9.197,2026-04-02 08:18,21,14,0.016,633,2,2,1,0.161,Normal,0
192.168.7.3,2026-04-02 08:14,28,2,0.051,224,2,2,1,0.2,Normal,0
192.168.7.65,2026-04-02 08:25,1043,1,0.198,274,114,0,1,0.996,DDoS,1
192.168.5.53,2026-04-02 08:25,137,3,0.846,291,57,142,1,1.0,BruteForce,1
192.168.1.207,2026-04-02 08:36,52,14,0.041,670,2,1,1,0.12,Normal,0
192.168.8.151,2026-04-02 08:22,60,15,0.004,530,3,2,1,0.139,Normal,0
192.168.8.145,2026-04-02 08:20,20,13,0.023,365,1,0,1,0.122,Normal,0
192.168.4.164,2026-04-02 08:59,28,9,0.008,705,5,2,1,0.193,Normal,0
192.168.10.127,2026-04-02 08:43,82,2,0.843,434,49,150,1,0.649,BruteForce,1
192.168.8.188,2026-04-02 08:20,51,12,0.027,491,4,0,1,0.185,Normal,0
192.168.4.156,2026-04-02 08:59,43,10,0.015,691,8,1,1,0.101,Normal,0
192.168.6.129,2026-04-02 08:53,39,10,0.039,1027,8,1,1,0.086,Normal,0
192.168.7.177,2026-04-02 08:20,18,8,0.05,1452,8,2,1,0.218,Normal,0
192.168.9.36,2026-04-02 08:27,1016,1,0.24,296,199,0,1,0.855,DDoS,1
192.168.4.155,2026-04-02 08:59,50,3,0.007,407,5,0,1,0.16,Normal,0
192.168.5.8,2026-04-02 08:01,52,15,0.012,463,3,2,1,0.068,Normal,0
192.168.10.161,2026-04-02 08:14,183,2,0.64,505,23,40,1,0.922,BruteForce,1
192.168.7.218,2026-04-02 08:46,44,14,0.038,1308,5,0,1,0.265,Normal,1
192.168.6.177,2026-04-02 08:57,19,15,0.09,1498,8,1,1,0.166,Normal,0
192.168.9.228,2026-04-02 08:28,55,3,0.081,838,5,0,1,0.105,Normal,0
192.168.2.209,2026-04-02 08:13,55,8,0.066,468,5,0,1,0.023,Normal,0
192.168.2.14,2026-04-02 08:04,72,1,0.498,400,47,35,1,0.793,BruteForce,1
192.168.5.119,2026-04-02 08:58,893,3,0.224,263,154,0,1,0.755,DDoS,1
192.168.3.244,2026-04-02 08:44,6,4,0.085,1097,1,0,1,0.02,Normal,0
192.168.1.134,2026-04-02 08:03,11,9,0.046,286,4,2,1,0.161,Normal,0
192.168.6.29,2026-04-02 08:35,51,1,0.889,332,47,100,1,0.795,BruteForce,1
192.168.8.17,2026-04-02 08:01,57,8,0.06,705,9,1,1,0.273,Normal,0
